movie_id,language
4237863,日语
4237863,粤语
4237863,意大利语
1297643,英语
1297643,法语
3834175,粤语
1316506,汉语普通话
1292338,法语
1292338,德语
1292338,英语
3008256,英语
5446226,汉语普通话
10453730,汉语普通话
1305182,英语
1305182,汉语普通话
3815920,汉语普通话
3025666,英语
1302795,汉语普通话
1302795,上海话
1297311,英语
20471876,汉语普通话
1470346,英语
1472510,英语
1433232,汉语普通话
1433232,粤语
1291873,英语
3914500,英语
1302673,粤语
1297598,西班牙语
1297598,英语
1300528,英语
2081098,汉语普通话
3586471,泰语
6024430,英语
5977838,粤语
5977838,汉语普通话
3070319,英语
1294768,英语
1302050,法语
1302050,日语
1302050,英语
1297644,德语
1297644,希腊语
1297644,匈牙利语
1297644,意大利语
1297644,葡萄牙语
1300802,法语
6714088,汉语普通话
1293120,英语
1293120,法语
1863955,英语
1291553,越南语
20278505,英语
2354729,英语
1293702,英语
1293702,西班牙语
1295384,英语
1293792,英语
6828823,英语
1292332,英语
1985677,英语
1764796,英语
1304643,英语
3606973,英语
1297785,英语
1299092,英语
2364054,英语
1294037,英语
1309044,英语
3103186,英语
3103186,德语
1297151,英语
1299153,英语
2301701,英语
1292769,英语
1292769,俄语
1295292,英语
1295292,法语
1295292,日语
1295292,俄语
1295292,西班牙语
1297929,英语
1478064,英语
1478064,德语
1478064,意大利语
1478064,罗马尼亚语
1478064,西班牙语
1478064,阿拉伯语
2037833,英语
2037833,冰岛语
2144242,英语
2144242,俄语
1418191,英语
1418191,德语
1418191,法语
1296666,英语
1789283,英语
3011617,英语
3011617,越南语
3011617,德语
1949328,英语
6053731,英语
1308769,英语
1308769,意大利语
1293470,英语
1305306,英语
1304338,英语
5503303,英语
2993217,英语
1308715,英语
1578509,英语
2225321,英语
2225321,汉语普通话
1305566,英语
4919019,英语
1316693,英语
1316693,法语
1292347,英语
1292347,日语
3749974,英语
1309068,英语
1309068,汉语普通话
1294893,英语
3077413,英语
1297715,英语
1297715,法语
3387483,英语
1306662,英语
1293171,英语
1294791,英语
1299560,英语
1946776,英语
1946776,粤语
3652297,英语
2336783,英语
1296697,英语
1296459,英语
1296459,阿拉伯语
2265778,英语
1293073,英语
1295870,英语
1309200,英语
1309200,俄语
1309200,西班牙语
1309200,韩语
1972732,英语
1293515,英语
1293515,韩语
1293131,英语
1298107,无对白
1303447,英语
1578502,英语
3990500,汉语普通话
1300092,英语
1308859,英语
1306421,英语
1306421,西班牙语
1306421,芬兰语
1306421,法语
1306421,朝鲜手语
1306421,意大利语
5160385,英语
1306609,英语
3699737,英语
1298976,英语
1298976,西班牙语
1849371,英语
3262091,泰米尔语
1306983,粤语
4086853,英语
2210143,英语
2129042,英语
1917074,英语
4058964,英语
2301706,英语
6857606,英语
6857606,俄语
6857606,汉语普通话
1293823,英语
1296794,英语
1296794,挪威语
3680627,英语
1294519,英语
1294353,英语
3097525,英语
1440283,汉语普通话
1294366,英语
1298041,英语
1298041,拉丁语
2028661,英语
1298328,英语
1298328,葡萄牙语
10453723,英语
1298405,英语
1298405,法语
1298405,西班牙语
1298405,北印度语
1300089,英语
1300089,Klingon
1302209,英语
1302209,挪威语
1302209,瑞典语
1303910,英语
1303910,德语
1303910,意大利语
1299213,英语
1370276,英语
3041261,英语
1482051,英语
4846693,英语
6875402,英语
1293442,英语
1293442,葡萄牙语
1474203,英语
1297611,英语
1293572,英语
1293572,俄语
10536969,英语
3006123,英语
1293863,英语
1293778,英语
1291989,法语
1300916,英语
1306795,英语
1309065,英语
2028650,英语
1293316,英语
2301242,西班牙语
1308754,英语
1308754,藏语
1308754,德语
1300977,俄语
1300977,德语
2133368,英语
3148956,德语
1295783,英语
1295783,希伯来语
2028640,英语
1303164,英语
2073674,英语
2073674,法语
3401684,英语
3401684,俄语
1436680,英语
1436680,日语
1779689,英语
6432898,英语
11610450,英语
25701866,英语
1295656,俄语
1302718,英语
1293433,英语
3882445,英语
1938923,普通话
1298574,英语
7162552,英语
1422938,英语
1300549,英语
1293482,英语
2996642,英语
1417084,英语
1304602,英语
1293325,英语
1306450,法语
1306450,粤语
3871833,英语
3871833,西班牙语
1309179,英语
2049689,英语
2049689,古诺尔斯语
2049689,拉丁语
1741924,English
1301849,英语
1962112,英语
1296702,英语
1293330,英语
1299209,英语
1793915,英语
1294015,英语
1296628,英语
1293364,英语
1299888,英语
3231823,西班牙语
4301043,英语
4301043,汉语普通话
4301043,粤语
1300371,英语
1300371,日语
24718965,英语
2035642,日语
5365963,英语
1293656,英语
2042279,英语
2042279,西班牙
2982853,英语
11599239,英语
3024983,英语
1305970,英语
2298926,英语
2298926,俄语
2298926,捷克
1305394,英语
1528848,汉语普通话
1302570,英语
4297254,俄语
1960313,英语
1292680,英语
1306004,英语
1306004,法语
1300250,英语
1863770,英语
21354138,英语
1304798,英语
1422913,英语
1422913,粤语
1316524,法语
1293904,英语
1308993,英语
20276953,英语
1295383,英语
4144683,英语
1301419,英语
1301419,韩语
1301419,法语
1790198,英语
3195759,英语
1304496,英语
25823531,英语
3007297,英语
1305463,英语
1294276,英语
1294276,意大利语
1298753,英语
6875412,英语
1308247,英语
3078403,英语
1296140,英语
1296140,法语
1296140,北印度语
1293878,英语
1293878,法语
1293878,俄语
1298688,波兰语
3008263,英语
1307669,英语
1422934,英语
1297650,英语
1308585,英语
1308835,英语
1308835,法语
1304209,英语
1294209,英语
3878247,日语
1915381,英语
3148966,英语
1465415,英语
1438337,英语
1438337,玛雅语
1302344,英语
1302344,西班牙语
1298593,英语
3262111,英语
3011105,西班牙语
3011105,英语
2299238,英语
1296610,英语
1296929,英语
1296929,拉丁语
1307716,英语
2228823,英语
1482075,英语
1523682,英语
1294934,英语
1295834,英语
1293932,英语
1983125,英语
1983125,西班牙语
6937813,英语
1293092,英语
1293092,意大利语
2988846,汉语普通话
2359497,日语
2359497,泰语
2359497,英语
1298339,英语
1298717,英语
1401312,英语
1915385,英语
3446003,英语
3072156,英语
3554781,法语
6428516,俄语
22049595,英语
22049595,日语
1929441,英语
1297489,英语
1298602,英语
1304436,英语
1294732,英语
1950233,英语
1301899,西班牙语
1292519,英语
1293443,英语
3230023,英语
19976260,西班牙语
19976260,加泰罗尼亚语
5325336,英语
1292505,英语
5952590,英语
1302799,粤语
1302799,日语
1915382,英语
1293760,英语
1926517,英语
3988857,英语
4058963,英语
24913189,英语
1296720,英语
1293679,英语
3894510,英语
3894510,日语
1811755,英语
3091271,俄语
1294801,英语
1293885,英语
25760447,英语
1292453,英语
1305672,英语
1304998,英语
22519250,英语
1436711,英语
1436711,法语
1306723,英语
1306723,意大利语
1306723,西班牙语
3594463,英语
3594463,西班牙语
2042273,英语
1298111,英语
1298111,日语
1295915,英语
1295670,英语
1292567,英语
4717612,英语
4717612,北印度语
3193979,English
1307266,英语
1307266,汉语普通话
1297907,英语
1295432,英语
2364973,英语
5967755,英语
1302012,英语
1421879,日语
2259312,汉语普通话
1309064,英语
1309160,英语
1291869,英语
1432180,英语
1927369,英语
1927369,意大利语
1927369,拉丁语
1927369,法语
1927369,瑞士德语
1927369,德语
1927369,西班牙语
3150816,英语
3150816,法语
3150816,粤语
3120852,英语
4190211,英语
4190211,法语
4190211,意大利语
4190211,俄语
4190211,西班牙语
1308995,英语
4896894,英语
1294621,英语
3614963,英语
1307748,英语
1295872,英语
1297294,英语
3217894,瑞典语
2122766,西班牙语
1302100,英语
1302100,法语
1302100,德语
1293824,英语
1309171,英语
6738735,粤语
1292699,英语
1292699,土耳其语
1292699,法语
1292699,德语
1292699,意大利语
1292699,瑞典语
1892848,英语
1422950,英语
1939173,英语
1299054,英语
1299054,西班牙语
1578669,英语
1578669,德语
3268171,英语
1294789,英语
1294789,法语
1294789,拉丁语
1294789,葡萄牙语
1294789,西班牙语
1299292,法语
1301231,英语
10562986,英语
1293973,英语
1307210,英语
1419934,英语
1419934,德语
1950192,英语
1305248,英语
1293889,英语
1293889,粤语
10555085,英语
4118060,粤语
4118060,汉语普通话
4118060,泰语
2275370,英语
1305858,英语
1305858,俄语
2133422,英语
4724373,英语
5954505,汉语普通话
2263112,粤语
3094580,西班牙语
3731626,西班牙语
1297659,法语
3914547,英语
4179012,英语
1303459,英语
1861411,汉语普通话
1861411,英语
3006781,英语
1754927,英语
1741703,英语
1741703,日语
3011380,英语
6793319,汉语普通话
1297145,英语
1905777,英语
25715087,汉语普通话
25715087,粤语
25715087,日语
25715087,韩语
1310175,英语
1296153,英语
1301230,英语
1946877,英语
1946877,西班牙语
1777570,英语
1419856,英语
1419856,意大利语
1419856,斯瓦希里语
1419856,德语
1309145,英语
1309145,法语
1578643,英语
1306860,英语
1295451,英语
1295451,德语
1295451,俄语
1292230,英语
4821015,普通话
4821015,国语
1887455,英语
1298412,英语
1301328,法语
1418270,英语
2127788,英语
10617168,汉语普通话
10617168,粤语
4894075,普通话
4894075,国语
1296078,英语
1296078,拉丁语
2464346,德语
2464346,意大利语
2464346,波兰语
2464346,拉丁语
1466007,英语
4074744,英语
4074744,法语
4074744,意大利语
1433183,英语
2028840,佛兰德斯语
1986567,英语
1401966,英语
1401966,法语
3531406,德语
4111335,泰语
2213119,法语
2213119,意大利语
1298505,英语
1298505,法语
6984070,汉语普通话
3346995,英语
1300266,英语
1300266,法语
1300266,德语
1300275,英语
1292552,英语
1905786,英语
1309153,英语
23416554,英语
3818565,英语
25849599,汉语普通话
3193964,英语
3731463,粤语
3279054,英语
2042617,泰语
2042617,英语
6431054,英语
4023433,英语
1301711,英语
2974280,英语
1303545,英语
1291823,英语
1291823,法语
1291823,葡萄牙语
1291823,土著语
1920907,英语
1298043,英语
1293213,法语
1917086,法语
2117898,英语
10466341,英语
4146762,英语
1421807,西班牙语
5258036,英语
2032459,英语
10508879,汉语普通话
10508879,粤语
1949321,英语
1437128,英语
1437128,粤语
1299967,英语
1301630,英语
1295187,英语
1295187,法语
1295187,德语
1295187,意大利语
1294979,英语
1294979,意大利语
1305046,汉语普通话
1305046,台语
1305046,英语
1905790,英语
1296252,英语
1428108,英语
1293046,英语
2255841,西班牙语
1427034,英语
1863384,英语
1916995,英语
1297874,英语
2988506,英语
1292760,英语
1292760,德语
1292760,法语
1292760,意大利语
6060652,英语
1292588,英语
1296535,英语
1296535,意大利语
1301601,英语
5351755,英语
1307427,英语
1307427,法语
1306512,英语
3011550,英语
3218765,瑞典语
3218765,意大利语
3218765,法语
3418187,英语
1296908,英语
1299539,英语
1299539,法语
1295809,英语
4903581,粤语
4903581,汉语普通话
1438066,法语
1294634,英语
1294634,拉丁语
1308704,英语
1438734,英语
1438734,波兰语
1944900,英语
1293817,英语
10744976,英语
1298493,英语
1422306,英语
4099242,英语
2124507,英语
2124507,西班牙语
2075345,英语
2075345,俄语
1301164,英语
1299795,法语
1299795,英语
1299795,日语
1306915,英语
1306915,西班牙语
3789921,英语
1297991,英语
1295622,英语
1295622,法语
1293177,英语
6082346,英语
1878616,意大利语
2054932,英语
1296845,英语
1296432,荷兰语
1296432,法语
1296432,英语
1298354,英语
7046937,英语
7046937,德语
1295328,法语
1295568,英语
2024935,英语
2024935,俄语
21941106,汉语普通话
2061185,俄语
1302762,英语
2057552,英语
1440685,英语
4914627,汉语普通话
1532365,英语
1294665,挪威语
1294665,瑞典语
1299027,英语
5150245,英语
1309118,英语
1298442,英语
1438302,英语
2210130,英语
1310176,英语
1858064,英语
1437109,英语
1292779,英语
11623346,粤语
11623346,汉语普通话
2049989,英语
1308040,粤语
1308040,英语
1780168,英语
1780168,日语
1780168,汉语普通话
1780168,闽南语
1308761,英语
1306665,法语
2027899,俄语
2027899,车臣语
6811422,粤语
6811422,缅甸语
1305074,英语
1305074,俄语
3148064,英语
24859034,汉语普通话
1301485,英语
1292676,英语
2124708,英语
2124708,汉语普通话
1427038,英语
1303472,英语
6804364,粤语
6804364,汉语普通话
4728518,汉语普通话
4728518,贵州话
1438300,英语
2002954,英语
1299495,英语
2377539,法语
1773217,泰语
1949329,英语
1297336,英语
1864491,英语
4884122,英语
1771925,法语
3862259,汉语普通话
2252771,英语
2252771,德语
10549223,汉语普通话
1304940,粤语
1291878,西班牙语
1291878,拉丁语
1297399,法语
1297399,英语
1293903,英语
1293903,汉语普通话
1294197,英语
6087768,汉语普通话
3436905,英语
1301232,英语
1293133,英语
1763939,英语
3078514,英语
1292584,英语
1292584,粤语
10471540,英语
2282449,英语
2282449,俄语
2282449,法语
1422088,匈牙利语
1892526,英语
1689787,西班牙语
2173673,英语
11636413,汉语普通话
10485481,英语
1892530,英语
1892530,俄语
1892530,土耳其语
1892530,乌克兰语
1892530,乌尔都语
1306528,英语
1293352,英语
1298876,英语
1433496,英语
1999216,英语
10514806,汉语普通话
1296397,英语
24324732,印地语
1416898,匈牙利语
1416898,斯洛伐克语
1484163,日语
3152563,英语
1830411,英语
1830411,西班牙语
2310059,日语
6731992,西班牙语
6731992,德语
6731992,英语
6731992,加泰罗尼亚语
3804790,瑞士德语
2988509,英语
25969095,汉语普通话
1826749,英语
1297894,英语
1462839,日语
1292916,英语
1292916,法语
3721152,意大利语
3721152,西班牙语
6424183,日语
1293840,英语
1293852,英语
1456197,英语
1456197,捷克语
1456197,德语
1456197,荷兰语
1456197,斯洛伐克语
1456197,日语
1456197,冰岛语
1456197,俄语
1456197,西班牙语
1798665,粤语
1300966,法语
2352630,英语
2352630,汉语普通话
2352630,日语
2352630,德语
2352630,上海话
1506769,英语
1298461,英语
1298461,德语
1298461,意大利语
1297707,英语
1297707,西班牙语
24751826,英语
3566747,英语
1295480,英语
1302597,英语
1299549,英语
1299549,西班牙语
1441473,英语
3138617,英语
1482107,英语
1294764,英语
1294764,法语
4099520,英语
1796729,日语
1293031,英语
1306548,德语
1306548,法语
1306548,意大利语
10485526,英语
1293755,英语
1293755,拉丁语
1293755,希腊语
1293755,法语
1293755,德语
1293755,阿拉伯语
3126187,泰语
3126187,英语
1453067,英语
1309088,英语
6837235,英语
2361386,英语
2361386,西班牙语
2295401,英语
3066083,英语
3529375,泰语
1866462,泰语
6874441,英语
1758487,英语
1296026,粤语
1296026,泰语
1296026,普通话
1296026,英语
1296026,客家语
4122701,泰语
1307807,粤语
1298389,英语
2252775,英语
2269893,英语
1300377,英语
1300377,西班牙语
6875615,英语
22759752,粤语
1307488,韩语
1307488,英语
1307488,汉语普通话
1307488,泰语
1307488,粤语
3023155,泰语
1295831,英语
1292664,英语
22759660,粤语
1301409,英语
1301409,西班牙语
3105162,西班牙语
1962823,英语
2132486,英语
1309217,粤语
1309217,泰语
1309217,英语
6021917,英语
5156706,英语
20501030,英语
2027923,粤语
2027923,汉语普通话
4883258,西班牙语
1436846,英语
1436846,Assyrian Neo-Aramaic
1436846,德语
1436846,希腊语
1436846,希伯来语
1436846,拉丁语
1436846,阿拉姆语
1308834,粤语
1416850,英语
1416850,西班牙语
1416850,意大利语
1416850,波兰语
1416850,法语
2030563,泰语
2032339,英语
1309032,英语
2075994,泰语
2075994,韩语
2998395,英语
1778999,粤语
24522915,粤语
1305655,粤语
1300392,英语
25821124,英语
25821124,法语
5960681,英语
1300077,英语
1297203,英语
1871840,英语
2132426,英语
3148877,英语
1482090,英语
1482090,西班牙语
1401873,粤语
1401873,日语
1401873,韩语
1401873,汉语普通话
4049700,西班牙语
1482102,英语
1482102,日语
1871836,英语
4117274,英语
10508907,英语
1892147,英语
1292501,英语
6128025,英语
5384590,英语
1296332,意大利语
1296332,俄语
1296332,英语
1296332,德语
1296332,拉丁语
11610998,泰语
1308797,粤语
1308792,英语
1308792,日语
1305419,英语
25785812,英语
1830189,普通话
1302429,英语
1437883,粤语
1883406,泰语
1301156,粤语
5374152,英语
1480051,粤语
3012009,法语
1293035,英语
5323911,英语
1309056,英语
1309056,罗马尼亚语
3095189,泰语
2036996,粤语
24870066,英语
1438790,日语
6788517,英语
10466639,英语
1299586,英语
1890787,汉语普通话
1914923,英语
1979068,日语
1306670,英语
3217669,英语
1461348,英语
2364838,英语
2364838,日语
1892527,英语
1306984,粤语
1295942,英语
1305793,英语
1305793,德语
1301928,粤语
1292739,英语
1358386,日语
4708013,英语
1293448,英语
5985871,泰语
1963710,法语
2296544,英语
1774223,英语
1774223,西班牙语
1485185,英语
1309125,粤语
1309125,泰语
1309125,普通话
1309125,英语
22266898,英语
1295255,英语
1304766,英语
1302244,粤语
1302244,英语
1296360,英语
1296360,拉丁语
1296360,意大利语
6383536,泰语
2998340,英语
2998340,威尔士语
2998340,意大利语
2998340,拉丁语
2998340,俄语
2998340,匈牙利语
3284768,英语
3524289,英语
3250619,泰语
3250619,英语
3011052,英语
3011052,希伯来语
1303460,英语
1768941,日语
1302638,粤语
1293798,英语
1303897,英语
1302447,粤语
2277019,汉语普通话
6853653,英语
1416301,粤语
10429695,英语
1292599,英语
1298152,粤语
20451118,英语
20451118,印尼语
1297500,英语
1296791,德语
1309110,德语
1309110,英语
1304044,西班牙语
2051750,英语
1939690,日语
1297996,英语
3804835,英语
21348112,英语
2361528,粤语
1875317,汉语普通话
1853181,英语
2373638,英语
1979067,日语
1864995,英语
1864995,葡萄牙语
3003192,英语
1295578,英语
1293143,英语
1482354,日语
2059125,挪威语
1437037,日语
1297522,英语
1424661,英语
1424661,瑞典语
1478851,英语
1584898,英语
21355504,英语
1876686,英语
1298214,英语
1308046,英语
1303237,英语
1299111,英语
24877502,英语
24877502,法语
24877502,意大利语
3792868,英语
1302495,粤语
1422340,English
3618294,泰语
6860303,英语
2138418,英语
2138418,日语
1292836,英语
3289348,英语
1302393,粤语
1819888,韩语
25785807,挪威语
2000830,日语
1299957,英语
1299667,粤语
1472532,粤语
5240540,英语
3735003,英语
2053665,粤语
2053665,汉语普通话
2053665,英语
2053665,泰语
1303676,粤语
1296685,意大利语
10512944,泰语
1419929,英语
1293956,英语
4017154,英语
6061437,英语
6307966,英语
1865656,英语
2998478,英语
1292832,英语
1693078,泰语
1309058,英语
1299898,意大利语
3072894,英语
3288399,英语
4312245,泰语
1309009,英语
3014399,英语
3168094,英语
1759288,日语
1484633,粤语
1484633,汉语普通话
2133483,法语
2133483,德语
1297538,粤语
2301125,英语
2301676,英语
6061975,英语
24852726,英语
23766551,英语
1422204,英语
1422204,德语
2159244,英语
25751623,英语
1306403,粤语
2146591,英语
2146591,西班牙语
19951145,泰语
1305789,粤语
1308079,韩语
25815542,泰语
1305611,英语
1295875,英语
1309023,英语
1308017,日语
6957289,英语
2268357,英语
1299767,英语
2977365,泰语
1482029,英语
1482029,意大利语
5159495,英语
3660836,泰语
14321432,英语
6780857,法语
1295276,英语
1302294,英语
1302294,意大利语
25886490,汉语普通话
25886490,英语
5501708,泰语
1394470,粤语
1295447,英语
1299591,英语
2127388,粤语
5286801,日语
3418436,日语
1294825,英语
1295402,英语
6519403,英语
7046520,英语
2049569,英语
1858267,英语
1858267,俄语
1298572,英语
1298572,西班牙语
1295796,英语
6870692,粤语
1307926,粤语
1947318,英语
2262224,英语
1875321,汉语普通话
25745786,汉语普通话
25745786,粤语
1474302,英语
3017555,挪威语
1433358,英语
1297010,英语
2030560,粤语
10462218,英语
3824357,英语
1297790,英语
1304665,日语
22518928,泰语
2295799,日语
1472301,日语
1479872,粤语
1908174,英语
1307222,粤语
1857086,英语
1857086,西班牙语
1306345,粤语
1863449,英语
1863449,俄语
1863449,匈牙利语
5064521,英语
2136652,英语
1301348,英语
1303998,英语
20389691,英语
20273820,日语
1293390,英语
1507366,日语
3725385,英语
1296035,泰语
1308561,日语
23286078,日语
2051452,英语
2160638,英语
1305914,英语
1302401,英语
1292556,英语
2301909,英语
6719716,西班牙语
2992767,泰语
1476669,粤语
19954796,英语
25725308,英语
1308591,日语
2040107,英语
1921003,英语
2042154,日语
2059313,英语
1307800,日语
25732529,泰语
1293925,英语
3230168,英语
1826150,日语
25798132,泰语
3725361,英语
1385566,英语
5353616,英语
5029050,德语
5326608,英语
25775571,英语
1473078,粤语
2074597,粤语
3804728,英语
6028313,英语
5325335,英语
1788098,日语
2127676,粤语
1902534,英语
1296700,粤语
1304243,粤语
3068236,法语
4729828,泰语
1765480,日语
4753436,英语
4753436,西班牙语
1440583,汉语普通话
1695241,英语
1695241,Galician
1695241,西班牙语
1297100,英语
1417045,日语
1307100,粤语
1485255,英语
3034755,韩语
2009469,英语
20427592,英语
20280040,英语
3210963,英语
3210963,法语
3011093,英语
1394488,泰语
3792508,泰语
3792508,英语
3792508,法语
3792508,意大利语
4036000,汉语普通话
2336735,英语
3769423,英语
3073875,英语
2083944,英语
1860745,英语
4904026,英语
1771061,英语
3610676,英语
1293753,英语
7015714,英语
1309015,奇楚亚语
1309015,西班牙语
5972040,法语
3011072,英语
2078398,意大利语
1323749,粤语
20415220,英语
1296821,英语
1292585,英语
1907465,英语
1907465,法语
1292352,英语
1303031,瑞典语
1303031,西班牙语
1303031,英语
1303031,葡萄牙语
1303031,德语
1291976,瑞典语
1919245,英语
1919245,俄语
6800483,英语
2131291,英语
1416942,德语
1308191,英语
5262027,汉语普通话
25741398,无对白
1295728,英语
3338879,丹麦语
3338879,瑞典语
3338879,英语
3743049,英语
1793200,土耳其语
4301274,英语
6390832,英语
6601382,英语
1295437,英语
4810698,英语
1299103,汉语普通话
1299103,客家话
1299103,上海话
1299811,英语
1299811,日语
1299811,汉语普通话
1301811,英语
1482079,英语
2004613,泰语
5152333,挪威语
5152333,英语
3236904,英语
1296636,英语
1763905,波兰语
1948937,英语
1309052,英语
1309052,德语
3007817,英语
3660508,英语
1477506,英语
1293212,英语
25837574,荷兰语
1304406,波斯语
2028669,英语
1291574,英语
10745399,英语
1986338,英语
1302133,英语
1304868,英语
1422954,英语
2215609,英语
1292718,英语
1296835,英语
1296835,拉丁语
