id,title,url,cover,rate,showtime,length,othername
1291553,青木瓜之味,http://movie.douban.com/subject/1291553/,http://img3.douban.com/lpic/s1309363.jpg,7.8,1993.0,104.0,"['番木瓜香', 'The Scent of Green Papaya', ""L'odeur de la papaye verte""]"
20278505,前目的地,http://movie.douban.com/subject/20278505/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p2219662154.jpg,7.6,2015.0,97.0,"['宿命论(港)', '逆时空狙击(港)', '超时空拦截(台)', '逆时空狙击', '命定终途']"
2354729,神秘代码,http://movie.douban.com/subject/2354729/,http://img3.douban.com/lpic/s3653401.jpg,6.6,2009.0,121.0,"['末日预言(台)', '地球毁灭密码(港)', '预难大逃亡', '先知']"
1293702,侏罗纪公园2：失落的世界,http://movie.douban.com/subject/1293702/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1259571118.jpg,7.4,1997.0,129.0,"['失落的世界：侏罗纪公园', '迷失世界', '侏罗纪公园II 迷失世界', '侏罗纪公园2']"
1295384,星河战队,http://movie.douban.com/subject/1295384/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p2128499819.jpg,7.6,1997.0,129.0,"['星舰战将', '太空战士', '星河舰队']"
1293792,异形2,http://movie.douban.com/subject/1293792/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p449601193.jpg,7.8,1986.0,154.0,"['异形Ⅱ', '异形续集']"
6828823,重返地球,http://movie.douban.com/subject/6828823/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1906782732.jpg,5.5,2013.0,100.0,"['地球过后(台)', '末日1000年(港)', '后地球时代', '余生']"
1292332,移魂都市,http://movie.douban.com/subject/1292332/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1285336383.jpg,7.8,1998.0,100.0,"['极光追杀令', '黑暗城市']"
1985677,异星战场,http://movie.douban.com/subject/1985677/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1560217027.jpg,6.2,2012.0,132.0,"['强卡特战记(台)', '异星争霸战：尊卡特传奇(港)', '约翰·卡特', '火星上的约翰·卡特', '异星战场：约翰·卡特传奇', 'John Carter of Mars']"
1764796,机器人9号,http://movie.douban.com/subject/1764796/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p494268647.jpg,7.4,2009.0,79.0,"['9：末世决战', '九', 'Number 9']"
