movie_id,director
4215790,格伦·费卡拉 
4215790, 约翰·里夸
2003389,弗兰克·奥兹
7051900,托德·菲利普斯
2303163,汤姆·麦格拉思
4196227,丹尼斯·杜根
5250583,陈庆嘉 
5250583, 秦小珍
3071469,托德·菲利普斯
1294490,加美·尤伊斯
3011102,安妮·弗莱彻
4062922,曾志伟 
4062922, 叶念琛 
4062922, 钟澍佳
1815638,斯蒂夫·平克
1294829,杰伊·罗奇
3102668,菲尔·罗德 
3102668, 克里斯托弗·米勒
3104798,塞斯·罗根 
3104798, 埃文·戈德堡
1466897,安迪·菲克曼
3804746,黄百鸣 
3804746, 邱礼涛
1295318,汤姆·沙迪亚克
2998253,戈尔·维宾斯基
3897667,李巨源
6128003,伍迪·艾伦
1294262,吉拉尔·皮雷
1295340,拉加·高斯内尔
2028585,克里斯·米勒
1309084,马克·沃特斯
1307955,马克·沃特斯
1509868,唐纳德·佩特瑞
3026572,埃德加·赖特
2338058,P·J·霍根
3259993,鲁本·弗雷斯彻
4078562,李蔚然
1309120,基伦·埃弗瑞·韦恩斯
2279772,刘仪伟 
2279772, 张坚庭 
2279772, 孙周 
2279772, 林锦和
1760104,Tim Hill
4312232,陈庆嘉 
4312232, 秦小珍
1994876,埃里克·达尼尔 
1994876, 汤姆·麦格拉思
2214140,张坚庭
1870044,拉里·查尔斯
1305068,詹姆斯·B·罗杰斯
1299981,基伦·埃弗瑞·韦恩斯
1851906,大卫·斯沃曼
10788846,阮世生
3072889,菲尔·罗德 
3072889, 克里斯托弗·米勒
1292973,Peter Lord 
1292973, 尼克·帕克
4728471,谷德昭
2054024,菲利达·劳埃德
1972701,彼得·西格尔
3244162,谷德昭
3003137,Tom Kuntz 
3003137, Mike Maguire
1460996,李力持
3927750,大卫·道金
4132407,罗伯·明可夫
5318665,钟澍佳 
5318665, 曾志伟
4707596,王晶
1309047,肖恩·利维
1296454,彼得·法拉利 
1296454, 鲍比·法拉利
1416728,高志森
10482125,约瑟夫·高登-莱维特
1302271,热拉尔·克瓦兹克
3927734,菲尔·罗德 
3927734, 克里斯托弗·米勒
1308620,理查德·林克莱特
3268216,马俪文
3250377,刘江
3392569,罗杰·米歇尔
1299952,帕特里克·里德·约翰逊
3003836,Thor Freudenthal
3154909,Robert Luketic
1294948,梅尔·史密斯
2159331,拉加·高斯内尔
4100696,王晶
4826330,威尔·古勒
5320600,约翰·麦登
1307181,查尔斯·赫曼-温菲尔德
2988103,丹尼·伯恩
1867332,汤姆·沙迪亚克
1464338,韦家辉
1765009,肯尼·奥特加
1308429,杰西·迪伦
1419416,韦家辉
1428878,约翰·拉塞特 
1428878, 乔·兰福特
2251924,尼克·摩尔
1892510,莎里·斯宾厄·伯曼 
1892510, 罗伯特·帕西尼
3652302,伊万·雷特曼
11499033,S.S. Rajamouli 
11499033, J.V.V. Sathyanarayana
3263820,乔纳森·莱文
6788265,尚敬
1291582,安德鲁·亚当森 
1291582, 凯利·阿斯博瑞 
1291582, 康拉德·弗农
1937257,让-巴普蒂斯特·安德烈
1305713,谷德昭
1306319,陈庆嘉 
1306319, 梁柏坚
1308927,朱延平
1929497,尼克·赫伦
1308987,杰伊·罗奇
1304038,汤米·奥·哈沃
3607666,阿甘
10546666,菲尔·罗德 
10546666, 克里斯托弗·米勒
1307849,陈嘉上
1940867,阿甘
3213173,威尔·古勒
1308991,亚当·山克曼
1950198,贾德·阿帕图
6768838,博卡·格德斯维特
2368641,盖瑞·马歇尔
2132120,安妮·弗莱彻
1292829,汤姆·沙迪亚克
1400668,陈友
4301278,约瑟夫·麦克金提·尼彻
3264229,罗伯特·斯文克
1304282,杜琪峰 
1304282, 韦家辉
1295078,南希·迈耶斯
1292264,伊桑·科恩 
1292264, 乔尔·科恩
1307747,李力持
1308819,比班·基德龙
3563200,丹尼斯·杜根
5967821,塔西姆·辛
1949320,丹尼斯·杜根
4735944,钟澍佳
1929443,热拉尔·克瓦兹克
3036464,Anand Tucker
2355582,让-皮埃尔·热内
2256034,霍伊特·耶特曼
2227293,蒂姆·波顿
2139553,蒂姆·希尔
1994879,本·斯蒂勒
1308156,热拉尔·克瓦兹克
1292440,查尔斯·克瑞奇顿
4903613,班庄·比辛达拿刚
3213233,杰克·卡斯丹
20515071,麦咏麟
1294950,迈克·内威尔
1308772,弗兰克·克拉斯
4180445,艾利·克雷格
1422909,迪恩·帕里索特
3036478,约翰·拉塞特 
3036478, 布拉德·刘易斯
1308232,马伟豪
1306057,李修贤
1309086,盖瑞·温尼克
1301173,唐纳德·佩特瑞
2158222,埃德加·赖特
2130163,丹尼斯·杜根
2297275,大卫·弗兰科尔
1299550,李力持
2133293,Brett Ratner
1305158,乔治·西德尼
1293825,盖瑞·马歇尔
6875277,尼古拉斯·斯托勒
1309203,肯·卡皮斯
1305071,劳伦斯·哥特曼
1305804,汤姆·布拉迪
10463991,帕斯卡尔·舒梅
21765841,连奕琦
2132187,乔·努斯鲍姆
6957293,杰森·摩尔
23856234,邵晓黎
6845529,伊力·维伊德雷克
1468154,赵良骏
1293899,鲍比·法拉利 
1293899, 彼得·法拉利
4707209,鄢颇 
4707209, 肖蔚鸿
1292574,比利·怀德
1301865,柯受良
3558661,田蒙
1890157,阿莱克·凯西西恩
1824414,马克·海尔弗里奇
2072478,迈克·米歇尔
3078384,乔纳森·林恩
1997681,冯巩
1428054,大卫·扎克
1968438,韦斯·安德森
1428877,柯克·琼斯
6873331,陈庆嘉 
6873331, 秦小珍
24530943,尼克·卡索维茨
1295965,P·J·霍根
2059310,格雷格·莫托拉
5366708,王菁
20472857,谷德昭
1300678,杨亚洲
1308207,基伦·埃弗瑞·韦恩斯
1419581,尔冬升
1306031,韦斯·安德森
2054933,伊桑·科恩 
2054933, 乔尔·科恩
2998439,格里格·伯兰蒂
1306802,罗伯·明可夫
1294165,鲍比·法拉利 
1294165, 彼得·法拉利
1419935,贾德·阿帕图
3183490,肖恩·利维
1300246,阮世生
2046839,嘉瑞斯·贾里维克
1292269,乔治·罗伊·希尔
1433673,克里斯·米勒 
1433673, 许诚毅
10774066,保罗·费格
1307371,高志森
1451911,伍迪·艾伦
24325798,弗兰克·克拉斯
1306733,左颂升
1295490,戈尔·维宾斯基
1300044,乔尔·科恩 
1300044, 伊桑·科恩
3078753,保罗·韦兹
3071624,Mark Mylod
1937400,乔·努斯鲍姆
1479377,Niall Johnson
7065417,科迪·卡梅伦 
7065417, 克里斯·皮尔恩
1301861,大卫·扎克
4832564,大卫·博维斯
1298320,凯文·史密斯
1306334,谷德昭
1783462,马克·福斯特
3071517,伊丽莎白·艾伦
1303418,恩斯特·刘别谦
3628370,吕克·贝松
1308520,陈庆嘉 
1308520, 梁柏坚
1294917,特瑞·吉列姆 
1294917, 特瑞·琼斯
1293555,诺拉·艾芙隆
3071471,斯蒂夫·平克
1299035,梁柏坚 
1299035, 陈庆嘉
1293718,巴里·索南菲尔德
3008712,彼德·切尔瑟姆
3006424,吉姆·费尔德·史密斯
3892449,王岳伦
1580620,伊丽莎白·艾伦
1300659,乔·皮特卡
1298817,查理·卓别林
4173583,李力持
1302355,乔·庄斯顿
3001472,顾伦德·查达哈
2132430,罗伯特·B·维德
6383498,史蒂文·索德伯格
25140779,艾赫尼奥·德伯兹
1855834,克雷格·吉勒斯佩
1937401,马克·劳伦斯
6053679,克里斯·巴特勒 
6053679, 山姆·菲尔
3269018,安娜·波顿 
3269018, 瑞安·弗雷克
4051608,乌尔善
1421278,伍思薇
3737283,庄宇新
1292212,布拉德·塞伯宁
1309043,彼得·杰克逊
3289086,大卫·斯雷德
1440703,吉尔·约格尔
3078517,莱塞·霍尔斯道姆
3346464,盖瑞·温尼克
1474180,亚利桑德罗·阿奎斯提
5360033,萨拉萨瓦蒂·翁索姆佩奇
2974278,德里克·斯安弗朗斯
1301890,莱塞·霍尔斯道姆
3566266,朱安·索兰纳
3289081,比尔·康顿
1945549,西恩·埃利斯
1293124,弗朗西斯·福特·科波拉
1304641,巴兹·鲁赫曼
1300945,阿方索·阿雷奥
2033822,瑞恩·墨菲
1293377,亚历山大·雅丁
1300220,约翰·麦登
2334814,法提赫·阿金 
2334814, 伊万·阿达勒 
2334814, Randall Balsmeyer 
2334814, 艾伦·休斯 
2334814, 岩井俊二 
2334814, 姜文 
2334814, 谢加·凯普尔 
2334814, Joshua Marston 
2334814, 米拉·奈尔 
2334814, 娜塔莉·波特曼 
2334814, 布莱特·拉特纳
3732499,Haeman Chatemee
4889554,比尔·康顿
1305541,彼德·切尔瑟姆
3804470,黄真真
1304485,詹姆斯·曼高德
1299362,米克·杰克逊
2082013,迈克尔·帕特里克·金
1291840,西德尼·波拉克
4022090,Adisorn Trisirikasem
6110546,乔·赖特
1867335,马修·沃恩
1292234,让-皮埃尔·热内
3745292,阿牛
1306154,巴兹·鲁赫曼
3626365,Allen Coulter
3321409,马克·罗曼尼克
1971111,凯文·利玛
3230165,梅西·塔吉丁
1922152,亚当·布鲁克斯
5977478,乔纳森·戴顿 
5977478, 维莱莉·法瑞斯
1419933,卡梅伦·克罗
1947144,斯科特·希克斯
1914652,马克·帕兰斯基
1309192,奈吉·柯尔
6738760,黄真真
1291859,菲利普·考夫曼
3073073,凯瑞·福永
1299769,马丁·布莱斯
2361823,格伦·费卡拉 
2361823, 约翰·里夸
1304942,瓦里丝·侯赛因
1951318,马楚成
6062731,徐静蕾
1309059,罗伯·马歇尔
1292780,吉诺特·兹瓦克
5294324,叶念琛
2072848,简·坎皮恩
3262939,刘伟强
1293926,詹姆斯·伊沃里
1302303,迈克尔·克里斯托弗
1301465,马丁·斯科塞斯
3059036,Max Mayer
5036969,迈克尔·苏克西
1291558,米开朗基罗·安东尼奥尼 
1291558, 维姆·文德斯
6514105,马楚成
4711195,陈奕利
5377640,德雷克·多雷穆斯
1329962,尔冬升
1829230,安妮·弗莱彻
1303001,尼基塔·米哈尔科夫
1297965,乔治·库克
1292049,克日什托夫·基耶斯洛夫斯基
2010975,巴兹·鲁赫曼
1307052,奥黛丽·威尔斯
3017655,巴特·弗伦德里希
3015835,叶念琛
1298346,马楚成
1310159,徐克
4117302,麦当娜
3305873,李鼎
2002743,迈克·内威尔
2043465,叶念琛
1296359,吉尔·约格尔
1305466,张一白
1308764,Mark Rosman
1308838,杜琪峰
1304826,于仁泰
1293158,卡梅伦·克罗
1291559,莱奥·卡拉克斯
2338019,乔纳·马科维茨
4043763,曾国祥 
4043763, 尹志文
1296992,斯坦利·库布里克
1295684,弗兰克·卡普拉
3569943,乔治·诺非
1308748,马伟豪
1301886,布莱特·拉特纳
3147941,Michael Patrick King
1396313,下山天 
1396313, 易智言 
1396313, 张一白
2368587,罗伯特·路克蒂克
3148068,Xavier Villaverde
3284396,纳内特·波斯特恩
3443074,查恩·厄尔马克
1307363,唐纳德·佩特瑞
1306130,张扬
1307906,杜琪峰 
1307906, 韦家辉
3012257,叶念琛
1301582,罗曼·波兰斯基
10456963,叶念琛
4271832,黄真真
20441632,丹尼尔·里贝罗
1297233,阿格涅丝卡·霍兰
1297710,陈木胜
24470523,伍迪·艾伦
1467044,尼尔·博格
1295899,乔·德特杜巴
10562987,克里斯多夫·甘斯
1299374,杜琪峰 
1299374, 韦家辉
1779632,皮埃尔·沙尔瓦多利
3173556,费德瑞克·莫恰
1293456,詹姆斯·伊沃里
1302235,恩斯特·马利斯卡
1305735,王颖
1299922,盖瑞·马歇尔
2052978,赵天宇
3645150,鲁巴·纳达
4844903,加文·维森
2968813,托马斯·阿尔弗莱德森
1292577,伯纳德·罗斯
1293799,托尼·斯科特
3149087,庄宇新
1929461,克劳德·贝里
1293596,迈克·菲吉斯
10733558,萨拉萨瓦蒂·翁索姆佩奇
4023725,黄朝亮
19963896,花明
20378794,林孝谦
1306213,亚当·山克曼
1473297,欧·帕克
1310174,张艾嘉
1300082,程小东
1309080,保罗·麦奎根
1307781,叶伟信
1308288,张元
4237863,高群书
1297643,威廉姆·尼克尔森
3834175,江玉仪 
3834175, 钟炜钊
1316506,霍建起
1292338,弗朗索瓦·特吕弗
3008256,马克·斯蒂文·约翰逊
5446226,龙毅
10453730,徐正超
1305182,冯小宁
3815920,蒋钦民
3025666,艾伦·保尔
1302795,侯咏
1297311,文森特·加洛
20471876,马志宇
1470346,莱塞·霍尔斯道姆
1472510,汉斯·卡诺萨
1433232,余伟国 
1433232, 李公乐
1291873,阿德里安·莱恩
3914500,凯瑟琳·哈德威克
1302673,罗文
1297598,胡里奥·密谭
1300528,金伯莉·皮尔斯
2081098,程孝泽
3586471,翁乙
6024430,安德鲁·海格
5977838,杜琪峰
3070319,南希·迈耶斯
1294768,阿瑟·希勒
1302050,阿伦·雷乃
1297644,恩斯特·马利斯卡
1300802,帕特里斯·夏侯
6714088,李旗
1293120,罗恩·克莱蒙兹 
1293120, 约翰·马斯克
1863955,贾斯汀·查德维克
1291553,陈英雄
20278505,迈克尔·斯派瑞 
20278505, 彼得·斯派瑞
2354729,亚历克斯·普罗亚斯
1293702,史蒂文·斯皮尔伯格
1295384,保罗·范霍文
1293792,詹姆斯·卡梅隆
6828823,M·奈特·沙马兰
1292332,亚历克斯·普罗亚斯
1985677,安德鲁·斯坦顿
1764796,申·阿克
1304643,乔·庄斯顿
3606973,布拉德·佩顿
1297785,乔治·卢卡斯
1299092,罗伯特·泽米吉斯
2364054,马丁·坎贝尔
1294037,凯文·雷诺兹
1309044,史蒂文·斯皮尔伯格
3103186,季莫·沃伦索拉
1297151,理查德·马昆德
1299153,让-皮埃尔·热内
2301701,文森佐·纳塔利
1292769,迈克尔·贝
1295292,罗兰·艾默里奇
1297929,大卫·芬奇
1478064,阿方索·卡隆
2037833,埃里克·布雷维格
2144242,马特·里夫斯
1418191,布莱恩·辛格
1296666,罗伯特·泽米吉斯
1789283,托尼·斯科特
3011617,克里斯蒂安·阿瓦特
1949328,道格·里曼
6053731,乔什·特兰克
1308769,保罗·安德森
1293470,保罗·范霍文
1305306,安德列·塞库拉
1304338,蒂姆·波顿
5503303,J·J·艾布拉姆斯
2993217,乔纳森·莫斯托
1308715,吴宇森
1578509,约翰·R·莱昂耐迪
2225321,斯科特·德瑞克森
1305566,科特·维莫
4919019,科林·施特劳斯 
4919019, 格雷格·施特劳斯
1316693,厄尼·巴巴拉什
1292347,钟彼得 
1292347, Andy Jones 
1292347, 川尻善昭 
1292347, 小池健 
1292347, 前田真宏 
1292347, 森本晃司 
1292347, 渡边信一郎
3749974,乔纳森·格雷泽
1309068,乔斯·韦登
1294893,罗杰·斯波蒂伍德
3077413,塞斯·格罗斯曼
1297715,蒂姆·波顿
3387483,彼得·特拉维斯
1306662,理查德·凯利
1293171,塔西姆·辛
1294791,保罗·范霍文
1299560,詹姆斯·卡梅隆
1946776,保罗·麦奎根
3652297,大卫·杜西
2336783,蒂姆·波顿
1296697,富兰克林·沙夫纳
1296459,大卫·杜西
2265778,Miguel Sapochnik
1293073,大卫·柯南伯格
1295870,保罗·范霍文
1309200,罗伯·科恩
1972732,迈克尔·斯派瑞 
1972732, 彼得·斯派瑞
1293515,斯蒂芬·索莫斯
1293131,咪咪·莱德
1298107,弗里茨·朗
1303447,布莱恩·德·帕尔玛
1578502,科林·施特劳斯 
1578502, 格雷格·施特劳斯
3990500,刘镇伟
1300092,乔恩·阿米尔
1308859,大卫·杜西
1306421,丹尼·博伊尔
5160385,迈克·卡希尔
1306609,西蒙·威尔斯
3699737,尼莫洛德·安塔尔
1298976,约翰·麦克蒂尔南
1849371,丹尼·博伊尔
3262091,S·尚卡尔
1306983,刘伟强
4086853,拉斯·冯·提尔
2210143,乔恩·费儒
2129042,吉尔·克兰
1917074,大卫·博维斯
4058964,安德鲁·尼科尔
2301706,马克·耐沃尔代 
2301706, 布莱恩·泰勒
6857606,塞巴斯特·柯代洛
1293823,特瑞·吉列姆
1296794,约翰·卡朋特
3680627,斯图尔特·贝亚蒂耶
1294519,乔·舒马赫
1294353,保罗·安德森
3097525,Matthijs van Heijningen Jr.
1440283,翁路明 
1440283, 宋崇
1294366,约翰·班德汉姆
1298041,保罗·安德森
2028661,Scott Charles Stewart
1298328,M·奈特·沙马兰
10453723,詹姆斯·德莫纳克
1298405,史蒂文·斯皮尔伯格
1300089,罗伯特·怀斯
1302209,罗兰·艾默里奇
1303910,斯蒂芬·诺林顿
1299213,大卫·柯南伯格
1370276,乔恩·费儒
3041261,奥拉顿德·奥逊山米
1482051,奥利弗·西斯贝格 
1482051, 詹姆斯·麦克特格
4846693,泽维尔·吉恩斯
6875402,杰克·施莱尔
1293442,罗杰·唐纳森
1474203,科特·维莫
1297611,伊万·雷特曼
1293572,彼得·海姆斯
10536969,尼尔·帕尼瑞
3006123,Edward Neumeier
1293863,布拉德·伯德
1293778,肯尼思·布拉纳
1291989,阿内·拉鲁
1300916,理查德·唐纳
1306795,安德鲁·尼科尔
1309065,卡瑞恩·库萨马
2028650,罗伯·莱特曼 
2028650, 康拉德·弗农
1293316,尼古拉斯·梅耶
2301242,那奇欧·维加隆多
1308754,克里·孔兰
1300977,安德烈·塔科夫斯基
2133368,迈克尔·塞洛蒙
3148956,Ivan Engler
1295783,达伦·阿伦诺夫斯基
2028640,尼尔·马歇尔
1303164,Chris Roache
2073674,M·奈特·沙马兰
3401684,Chris Gorak
1436680,Andrzej Bartkowiak
1779689,Claudio Fäh
6432898,阿里·福尔曼
11610450,特瑞·吉列姆
25701866,威廉·尤班克
1295656,安德烈·塔科夫斯基
1302718,斯蒂芬·霍普金斯
1293433,巴瑞·莱文森
3882445,乔·考尼什
1938923,崔小芹 
1938923, 孟卫兵
1298574,厄文·克什纳
7162552,荒牧伸志(Shinji Aramaki)
1422938,Phil Tippett
1300549,维克多·萨尔瓦
1293482,史蒂文·利斯伯吉尔
2996642,安迪·菲克曼
1417084,理查德·林克莱特
1304602,坂口博信 
1304602, Moto Sakakibara
1293325,伦纳德·尼莫伊
1306450,马克·卡罗 
1306450, 让-皮埃尔·热内
3871833,加里斯·爱德华斯
1309179,弗兰克·奥兹
2049689,霍华德·麦凯恩
1741924,Tom Holland
1301849,迈克尔·莱德福
1962112,Aristomenis Tsirbas
1296702,斯图尔特·贝尔德
1293330,罗伯·鲍曼
1299209,乔治·卢卡斯
1793915,马修·卡索维茨
1294015,伦纳德·尼莫伊
1296628,Danny Cannon
1293364,巴里·索南菲尔德
1299888,乔纳森·弗雷克斯
3231823,凯克·麦罗
4301043,史蒂文·索德伯格
1300371,弗莱德·戴克尔
24718965,杰伊·欧力瓦
2035642,曾利文彦
5365963,冈扎罗·洛佩兹-加勒果
1293656,迪恩·帕里索特
2042279,Jorge Blanco
2982853,Dave Filoni
11599239,斯科特·查尔斯·斯图瓦特
3024983,Tarik Saleh
1305970,尼古拉斯·梅耶
2298926,克里斯·卡特
1305394,加里·特洛斯达勒 
1305394, 柯克·维斯
1528848,冯小宁
1302570,威廉·夏特纳
4297254,Dmitriy Kiselev 
4297254, Aleksandr Voytinskiy
1960313,西蒙·亨特
1292680,雷尼·哈林
1306004,理查德·唐纳
1300250,Rand Ravich
1863770,Stephen J. Anderson
21354138,约翰·赫德斯
1304798,罗伯·鲍曼
1422913,迈克·米歇尔
1316524,让-吕克·戈达尔
1293904,David Carson
1308993,约翰·梅布里
20276953,Caradog W. James
1295383,乔纳森·弗雷克斯
4144683,Graeme Harper
1301419,沃尔夫冈·彼德森
1790198,Geoff Murphy
3195759,J.T 泰普诺巴
1304496,Antony Hoffman
25823531,布莱恩·A·米勒
3007297,John Schultz
1305463,劳伦斯·卡斯丹
1294276,吉尔莫·德尔·托罗
1298753,凯文·科斯特纳
6875412,科林·特雷沃罗
1308247,罗伯特·罗德里格兹
3078403,Mark A. Lewis
1296140,罗伯特·怀斯
1293878,理查德·唐纳 
1293878, 理查德·莱斯特
1298688,押井守
3008263,布拉德·塞伯宁
1307669,文森佐·纳塔利
1422934,Brad Turner
1297650,Marco Brambilla
1308585,罗伯特·罗德里格兹
1308835,Enki Bilal
1304209,加里·弗莱德
1294209,Kenneth Johnson
3878247,山崎貴
1915381,Don Taylor
3148966,杰夫·兰弗洛
1465415,詹姆斯·古恩
1438337,达伦·阿伦诺夫斯基
1302344,罗伯特·罗德里格兹
1298593,梅里安·C·库珀 
1298593, 欧尼斯特·B· 舍德萨克
3262111,Chuck Patton
3011105,Alex Rivera
2299238,菲利克斯·因瑞奎兹·阿卡拉
1296610,兰德尔·克莱泽
1296929,詹姆士·威尔
1307716,史蒂文·索德伯格
2228823,Nick Lyon
1482075,伊万·雷特曼
1523682,罗德·哈迪
1294934,泰德·珀斯特
1295834,约翰·卡朋特
1293932,凯瑟琳·毕格罗
1983125,罗伯特·沙耶
6937813,什恩·卡鲁斯
1293092,大卫·林奇
2988846,陈洪民
2359497,堤幸彦
1298339,斯蒂芬·霍普金斯
1298717,罗兰·艾默里奇
1401312,Shane Carruth
1915385,J·李·汤普森
3446003,Jamin Winans
3072156,Chris Fisher
3554781,Antoine Charreyron
6428516,保罗·萨纳耶夫
22049595,浜崎博嗣
1929441,布莱恩·罗宾斯
1297489,斯图尔特·罗菲尔
1298602,埃洛瑞·埃卡伊姆
1304436,库特·纽曼
1294732,罗伯特·罗德里格兹
1950233,Dwayne Carey-Hill
1301899,亚历杭德罗·阿梅纳瓦尔
1292519,弗雷德·威尔科克斯
1293443,尼古拉斯·罗伊格
3230023,阿吉瓦·沙弗尔
19976260,大卫·帕斯特尔 
19976260, 亚历克斯·帕斯特尔
5325336,卢埃里·罗宾森
1292505,大卫·杜西
5952590,Mike Disa
1302799,泰迪·罗宾
1915382,J·李·汤普森
1293760,伊万·雷特曼
1926517,迈克·乔吉
3988857,Sam Liu 
3988857, 劳伦·蒙哥马利
4058963,罗伯特·罗德里格兹
24913189,戴夫·格林
1296720,Chris Walas
1293679,Brett Leonard
3894510,荒牧伸志 
3894510, Frank O'Connor 
3894510, 押井守 
3894510, 二村秀树 
3894510, 真下耕一
1811755,Peter Hewitt
3091271,费奥多尔·邦达尔丘克
1294801,约翰·卡朋特
1293885,弗朗索瓦·特吕弗
25760447,杰伊·欧力瓦
1292453,乔治·米勒
1305672,克里斯丁·杜瓦
1304998,吉诺特·兹瓦克
22519250,查理·麦克道威尔
1436711,巴兹·库里克
1306723,理查德·莱斯特
3594463,劳伦·蒙哥马利
2042273,Martin Wood
1298111,Robert Longo
1295915,理查德·弗莱彻
1295670,乔治·米勒
1292567,罗杰·瓦迪姆
4717612,安布哈雅·辛哈
3193979,Justin Jones
1307266,彼得·海姆斯
1297907,迈克尔·克莱顿
1295432,兰德尔·克莱泽
2364973,克雷格·麦辛
5967755,Chris Berkeley 
5967755, Lauren Montgomery 
5967755, Jay Oliva
1302012,詹姆士·威尔
1421879,秋山贵彦
2259312,陈兴中
1309064,雷尼·哈林
1309160,布拉德·安德森
1291869,保罗·范霍文
1432180,马克·福斯特
1927369,朗·霍华德
3150816,斯图尔特·哈泽尔丁
3120852,罗曼·波兰斯基
4190211,弗洛里安·亨克尔·冯·多纳斯马
1308995,约翰·波尔森
4896894,朴赞郁
1294621,菲利普·诺伊斯
3614963,佐米·希尔拉
1307748,克林特·伊斯特伍德
1295872,阿尔弗雷德·希区柯克
1297294,阿尔弗雷德·希区柯克
3217894,涅尔斯·阿登·欧普勒夫
2122766,胡安·安东尼奥·巴亚纳
1302100,约翰·吉勒明
1293824,阿尔弗雷德·希区柯克
1309171,大卫·凯普
6738735,周显扬
1292699,西德尼·吕美特
1892848,西蒙·布兰德
1422950,Jeff Wadlow
1939173,格里高利·霍布里特
1299054,卡梅伦·克罗
1578669,布莱恩·德·帕尔玛
3268171,John Erick Dowdle
1294789,罗曼·波兰斯基
1299292,弗朗索瓦·欧容
1301231,阿尔弗雷德·希区柯克
10562986,丹尼斯·维伦纽瓦
1293973,阿尔弗雷德·希区柯克
1307210,克里斯托弗·诺兰
1419934,罗伯特·斯文克
1950192,阿莱克斯·德拉·伊格莱希亚
1305248,艾尔伯特·休斯 
1305248, 艾伦·休斯
1293889,罗曼·波兰斯基
10555085,罗温·乔夫
4118060,彭顺
2275370,格雷格·乔丹
1305858,Anthony Waller
2133422,罗德里格·加西亚
4724373,史蒂文·奎里
5954505,张番番
2263112,彭顺
3094580,路易斯·佩德拉希塔 
3094580, 罗德里格·索佩纳
3731626,豪梅·巴拿盖鲁
1297659,让-保尔·萨罗米
3914547,詹姆斯·麦克特格
4179012,菲利普·马丁
1303459,大卫·林奇
1861411,张一白
3006781,彼得·海姆斯
1754927,乔恩·阿维奈
1741703,Joby Harold
3011380,大卫·杜西
6793319,邱处机
1297145,马克·佩灵顿
1905777,本·阿弗莱克
25715087,张承
1310175,阿尔弗雷德·希区柯克
1296153,乔·舒马赫
1301230,阿尔弗雷德·希区柯克
1946877,D·J·卡卢索
1777570,詹姆斯·弗雷
1419856,费尔南多·梅里尔斯
1309145,D·J·卡卢索
1578643,乔·舒马赫
1306860,罗伯特·奥特曼
1295451,卡罗尔·里德
1292230,奥利佛·斯通
4821015,非行
1887455,肯尼思·布拉纳
1298412,阿尔弗雷德·希区柯克
1301328,马修·卡索维茨
1418270,迈克尔·卡顿-琼斯
2127788,Charles Guard 
2127788, Thomas Guard
10617168,彭顺
4894075,张番番
1296078,蒂姆·波顿
2464346,迈克尔·哈内克
1466007,克里斯多夫·甘斯
4074744,罗兰·艾默里奇
1433183,罗兰·苏素·里希特
2028840,艾瑞克·范·洛依
1986567,Agnieszka Wojtowicz-Vosloo
1401966,Steven R. Monroe
3531406,安诺·绍尔
4111335,Kongkiat Khomsiri
2213119,玛丽娜·德·范
1298505,阿尔弗雷德·希区柯克
6984070,黎妙雪
3346995,格雷格·马克斯
1300266,盖伊·汉弥尔顿
1300275,斯坦利·库布里克
1292552,约翰·麦克诺顿
1905786,凯文·麦克唐纳
1309153,M·奈特·沙马兰
23416554,布拉德·安德森
3818565,吉姆·谢里丹
25849599,汪涛
3193964,托马斯·简
3731463,周显扬
3279054,斯派克·李
2042617,楚克‧萨克瑞科
6431054,埃托尔·达利亚
4023433,Chris Shadley
1301711,M·奈特·沙马兰
2974280,Andrew Jarecki
1303545,罗伯特·摩尔
1291823,西德尼·波拉克
1920907,Mennan Yapo
1298043,乔尔·科恩 
1298043, 伊桑·科恩
1293213,亨利-乔治·克鲁佐
1917086,吉约姆·卡内
2117898,迈克尔·巴塞特
10466341,Jack Heller
4146762,Norbert Caoili 
4146762, Rob Portmann
1421807,亚历杭德罗·阿梅纳瓦尔
5258036,尼克·墨菲
2032459,陈凯歌
10508879,邱礼涛
1949321,布鲁斯·A·埃文斯
1437128,盖·里奇
1299967,布莱恩·德·帕尔玛
1301630,韦斯·克雷文
1295187,斯坦利·多南
1294979,约瑟夫·L·曼凯维奇
1305046,陈国富
1905790,托尼·吉尔罗伊
1296252,西蒙·韦斯特
1428108,尼尔·拉布特
1293046,泰勒·海克福德
2255841,豪梅·巴拿盖鲁 
2255841, 柏高·普拉扎
1427034,安迪·威尔逊
1863384,Tom Shankland
1916995,Marcel Langenegger
1297874,约翰·休斯顿
2988506,曼斯·马林德 
2988506, 比约恩·史坦
1292760,阿尔弗雷德·希区柯克
6060652,罗德里格·科特兹
1292588,雷内·克莱尔
1296535,史蒂芬·贝克
1301601,罗曼·波兰斯基
5351755,Pascal Laugier
1307427,弗朗索瓦·欧容
1306512,斯科特·希克斯
3011550,Oren Peli
3218765,丹尼尔·阿尔弗雷森
3418187,阿托姆·伊戈扬
1296908,弗朗西斯·福特·科波拉
1299539,彼得·威尔
1295809,阿德里安·莱恩
4903581,彭发
1438066,迈克尔·哈内克
1294634,让-雅克·阿诺
1308704,Brad Anderson
1438734,大卫·林奇
1944900,乔纳斯·阿克伦德
1293817,阿尔弗雷德·希区柯克
10744976,文森佐·纳塔利
1298493,艾伦·J·帕库拉
