movie_id,region
25786057,South Korea_韩国
1306544,South Korea_韩国
1466907,South Korea_韩国
25780574,South Korea_韩国
1850521,South Korea_韩国
20452442,South Korea_韩国
1308813,South Korea_韩国
4861402,South Korea_韩国
6886490,South Korea_韩国
2328749,South Korea_韩国
1307146,South Korea_韩国
6080755,South Korea_韩国
2970163,South Korea_韩国
3119246,South Korea_韩国
25747029,South Korea_韩国
1300186,South Korea_韩国
1300186,Japan_日本
1300186,China_香港
5032144,South Korea_韩国
5407055,South Korea_韩国
2160439,South Korea_韩国
4282653,South Korea_韩国
2153579,South Korea_韩国
1390022,South Korea_韩国
1401137,South Korea_韩国
1308524,South Korea_韩国
11598815,South Korea_韩国
1305561,South Korea_韩国
4129619,South Korea_韩国
1401523,South Korea_韩国
1308491,South Korea_韩国
3010828,South Korea_韩国
4300641,South Korea_韩国
5285675,South Korea_韩国
5282434,South Korea_韩国
10851241,South Korea_韩国
1389980,South Korea_韩国
2229243,South Korea_韩国
3711718,South Korea_韩国
10748092,South Korea_韩国
20284848,South Korea_韩国
6717601,South Korea_韩国
25823125,South Korea_韩国
21371664,South Korea_韩国
1394520,South Korea_韩国
5992865,South Korea_韩国
2159676,South Korea_韩国
1401587,South Korea_韩国
1308077,South Korea_韩国
1299408,South Korea_韩国
1307819,South Korea_韩国
4707534,South Korea_韩国
20507022,South Korea_韩国
1308206,South Korea_韩国
1297773,South Korea_韩国
5395262,South Korea_韩国
3318473,South Korea_韩国
25835479,South Korea_韩国
1308101,South Korea_韩国
3992380,South Korea_韩国
5985887,South Korea_韩国
24855035,South Korea_韩国
6126453,South Korea_韩国
10558411,South Korea_韩国
19899626,South Korea_韩国
6038071,South Korea_韩国
25769243,South Korea_韩国
3001142,South Korea_韩国
2185187,South Korea_韩国
2185187,Vietnam_越南
4195568,South Korea_韩国
4902937,South Korea_韩国
5366672,South Korea_韩国
10531178,South Korea_韩国
25717826,South Korea_韩国
10594927,South Korea_韩国
1456415,South Korea_韩国
3077673,South Korea_韩国
1470328,South Korea_韩国
10535447,South Korea_韩国
11601820,South Korea_韩国
10833957,South Korea_韩国
10833957,Japan_日本
3319775,South Korea_韩国
1303252,South Korea_韩国
6041220,South Korea_韩国
3033092,South Korea_韩国
20445144,South Korea_韩国
20427090,South Korea_韩国
1308050,South Korea_韩国
1870801,South Korea_韩国
1307289,South Korea_韩国
1415573,South Korea_韩国
2978211,South Korea_韩国
1416061,South Korea_韩国
4133251,South Korea_韩国
21937449,South Korea_韩国
3060325,South Korea_韩国
2229550,South Korea_韩国
4323600,South Korea_韩国
1307840,South Korea_韩国
2274074,South Korea_韩国
24878180,South Korea_韩国
24709327,South Korea_韩国
2245683,South Korea_韩国
1388170,South Korea_韩国
1951014,South Korea_韩国
10455649,South Korea_韩国
6094945,South Korea_韩国
1395455,South Korea_韩国
3992384,South Korea_韩国
6126506,South Korea_韩国
4091548,South Korea_韩国
1763628,South Korea_韩国
1870804,South Korea_韩国
4291261,South Korea_韩国
2144501,South Korea_韩国
2077776,South Korea_韩国
2077776,United States of America_美国
11523500,South Korea_韩国
4073764,South Korea_韩国
4073764,Japan_日本
2969891,South Korea_韩国
20399271,South Korea_韩国
4300639,South Korea_韩国
1757929,South Korea_韩国
10439245,South Korea_韩国
2244593,South Korea_韩国
1433557,South Korea_韩国
1417910,South Korea_韩国
1304081,South Korea_韩国
5501712,South Korea_韩国
10590762,South Korea_韩国
6386983,South Korea_韩国
3072883,South Korea_韩国
3598221,South Korea_韩国
1308027,South Korea_韩国
24879821,South Korea_韩国
3212133,South Korea_韩国
3212133,France_法国
6900093,South Korea_韩国
25733874,South Korea_韩国
4861404,South Korea_韩国
1877596,South Korea_韩国
1308504,South Korea_韩国
10833654,South Korea_韩国
1433359,South Korea_韩国
1295703,South Korea_韩国
1306367,South Korea_韩国
2286165,South Korea_韩国
10777781,South Korea_韩国
3789917,South Korea_韩国
2332153,South Korea_韩国
1308808,South Korea_韩国
11594900,South Korea_韩国
1307895,South Korea_韩国
25785892,South Korea_韩国
21937446,South Korea_韩国
5326543,South Korea_韩国
3176523,South Korea_韩国
6311983,South Korea_韩国
1300021,South Korea_韩国
5382911,South Korea_韩国
6900095,South Korea_韩国
1493920,South Korea_韩国
1303974,South Korea_韩国
1949128,South Korea_韩国
1949129,South Korea_韩国
25731278,South Korea_韩国
25775716,South Korea_韩国
3194100,South Korea_韩国
1296520,South Korea_韩国
1296520,China_中国大陆
1853749,South Korea_韩国
1418859,South Korea_韩国
1439177,South Korea_韩国
2045564,South Korea_韩国
10480985,South Korea_韩国
10480985,Japan_日本
3077688,South Korea_韩国
6147186,South Korea_韩国
3269058,South Korea_韩国
1432013,South Korea_韩国
1432013,France_法国
1432013,Canada_加拿大
1432013,China_中国大陆
5948656,South Korea_韩国
20507023,South Korea_韩国
1307959,South Korea_韩国
1307959,China_香港
1307959,Japan_日本
3318479,South Korea_韩国
1767888,South Korea_韩国
1848614,South Korea_韩国
2371861,South Korea_韩国
3006467,South Korea_韩国
4099462,South Korea_韩国
1295889,South Korea_韩国
3026006,South Korea_韩国
6009994,South Korea_韩国
6009994,United States of America_美国
6753102,South Korea_韩国
10455634,South Korea_韩国
1441499,South Korea_韩国
1930582,South Korea_韩国
3733938,South Korea_韩国
1417309,South Korea_韩国
19899628,South Korea_韩国
10758223,South Korea_韩国
1951013,South Korea_韩国
1440852,South Korea_韩国
2056856,South Korea_韩国
3598215,South Korea_韩国
25940978,South Korea_韩国
1306467,South Korea_韩国
2125064,South Korea_韩国
4091051,South Korea_韩国
3130190,South Korea_韩国
10777678,South Korea_韩国
25733380,South Korea_韩国
11506895,South Korea_韩国
4720358,South Korea_韩国
1302745,South Korea_韩国
1986324,South Korea_韩国
5250369,South Korea_韩国
1448277,South Korea_韩国
3077693,South Korea_韩国
4925458,South Korea_韩国
4910868,South Korea_韩国
2079683,South Korea_韩国
1400211,South Korea_韩国
1950427,South Korea_韩国
4728552,South Korea_韩国
4728552,China_中国大陆
4073061,South Korea_韩国
4721276,South Korea_韩国
5268693,South Korea_韩国
1308821,South Korea_韩国
3025844,South Korea_韩国
19899655,South Korea_韩国
1419966,South Korea_韩国
1451405,South Korea_韩国
1301091,South Korea_韩国
3586721,South Korea_韩国
10432910,South Korea_韩国
6839133,South Korea_韩国
4901702,South Korea_韩国
3003830,Japan_日本
24858414,Japan_日本
20426995,Japan_日本
1978369,Japan_日本
1292219,Japan_日本
1304970,Japan_日本
4935011,Japan_日本
2065021,Japan_日本
25704588,Japan_日本
24845115,Japan_日本
3168086,Japan_日本
10439358,Japan_日本
6558801,Japan_日本
1306808,Japan_日本
4822829,Japan_日本
4196129,Japan_日本
1915403,Japan_日本
5968334,Japan_日本
3074408,Japan_日本
1421823,Japan_日本
1307696,Japan_日本
1302642,Japan_日本
7152895,Japan_日本
1848925,Japan_日本
1299062,Japan_日本
1303907,Japan_日本
10462705,Japan_日本
4830911,Japan_日本
1301359,Japan_日本
4074009,Japan_日本
1294433,Japan_日本
3623024,Japan_日本
1389924,Japan_日本
1301948,Japan_日本
5996409,Japan_日本
1418640,Japan_日本
1381964,Japan_日本
1463224,Japan_日本
1388175,Japan_日本
1296196,Japan_日本
1296196,France_法国
10796594,Japan_日本
1422063,Japan_日本
19961072,Japan_日本
4290704,Japan_日本
24973419,Japan_日本
4727460,Japan_日本
4246125,Japan_日本
1417728,Japan_日本
1361254,Japan_日本
2976111,Japan_日本
3727653,Japan_日本
1291566,Japan_日本
1477916,Japan_日本
2157507,Japan_日本
20389706,Japan_日本
1307897,Japan_日本
1295815,Japan_日本
4832288,Japan_日本
2361266,Japan_日本
1788940,Japan_日本
1300752,Japan_日本
4903614,Japan_日本
3819939,Japan_日本
4217426,Japan_日本
4830236,Japan_日本
21335021,Japan_日本
1292515,Japan_日本
21339392,Japan_日本
1855131,Japan_日本
5346468,Japan_日本
1796053,Japan_日本
1307306,Japan_日本
23398777,Japan_日本
1299112,Japan_日本
1299112,United States of America_美国
6123978,Japan_日本
1296703,Japan_日本
24736793,Japan_日本
10756870,Japan_日本
22299426,Japan_日本
1315570,Japan_日本
1308554,Japan_日本
6041817,Japan_日本
19955790,Japan_日本
10537949,Japan_日本
6041222,Japan_日本
4885995,Japan_日本
6814906,Japan_日本
10521712,Japan_日本
3534824,Japan_日本
1302770,Japan_日本
5286821,Japan_日本
1293847,Japan_日本
5295610,Japan_日本
24532100,Japan_日本
3718665,Japan_日本
1787277,Japan_日本
1294181,Japan_日本
1294181,United Kingdom_英国
1294181,United States of America_美国
1328665,Japan_日本
1305084,Japan_日本
21264315,Japan_日本
6974439,Japan_日本
1303917,Japan_日本
1295629,Japan_日本
1295629,China_香港
1295629,South Korea_韩国
6425147,Japan_日本
5967829,Japan_日本
20445157,Japan_日本
2361269,Japan_日本
3726986,Japan_日本
3726986,United Kingdom_英国
2157504,Japan_日本
3039187,Japan_日本
21354076,Japan_日本
1421733,Japan_日本
1304920,Japan_日本
4930393,Japan_日本
3439340,Japan_日本
5279593,Japan_日本
1291863,Japan_日本
1395080,Japan_日本
3259956,Japan_日本
4135443,Japan_日本
4079117,Japan_日本
5975206,Japan_日本
1304626,Japan_日本
1419582,Japan_日本
1900180,Japan_日本
2970087,Japan_日本
1310166,Japan_日本
1310166,China_台湾
1455849,Japan_日本
10864706,Japan_日本
2042219,Japan_日本
1308567,Japan_日本
10453719,Japan_日本
3562662,Japan_日本
24852462,Japan_日本
1299711,Japan_日本
6037517,Japan_日本
25788112,Japan_日本
1294588,Japan_日本
1294588,France_法国
1294588,United Kingdom_英国
1307265,Japan_日本
10777783,Japan_日本
2032143,Japan_日本
2032143,Netherlands_荷兰
2032143,China_香港
4079119,Japan_日本
5247059,Japan_日本
1303577,Japan_日本
1308841,Japan_日本
1307176,Japan_日本
1807495,Japan_日本
2263102,Japan_日本
5332266,Japan_日本
1482316,Japan_日本
4068816,Japan_日本
1291569,Japan_日本
1298063,Japan_日本
1308685,Japan_日本
1307755,Japan_日本
25816274,Japan_日本
1980825,Japan_日本
24839101,Japan_日本
1291576,Japan_日本
1419479,Japan_日本
25837074,Japan_日本
6999258,Japan_日本
1294827,Japan_日本
1507134,Japan_日本
5326561,Japan_日本
1293310,Japan_日本
1440164,Japan_日本
1963131,Japan_日本
3794489,Japan_日本
1482505,Japan_日本
20390013,Japan_日本
6006335,Japan_日本
3667102,Japan_日本
1422091,Japan_日本
1469984,Japan_日本
6889533,Japan_日本
2149804,Japan_日本
4139888,Japan_日本
10461726,Japan_日本
11538048,Japan_日本
21360431,Japan_日本
3564151,Japan_日本
3564151,South Korea_韩国
3564151,Thailand_泰国
1296834,Japan_日本
3543262,Japan_日本
1432436,Japan_日本
1887829,Japan_日本
6872245,Japan_日本
6091398,Japan_日本
1460341,Japan_日本
1460341,United States of America_美国
1306885,Japan_日本
2330733,Japan_日本
2369618,Japan_日本
1299607,Japan_日本
10833867,Japan_日本
4885994,Japan_日本
1303083,Japan_日本
1915393,Japan_日本
1366165,Japan_日本
1302605,Japan_日本
1428291,Japan_日本
4265409,Japan_日本
2000741,Japan_日本
1294506,Japan_日本
1291861,Japan_日本
1291861,United States of America_美国
1305294,Japan_日本
1461079,Japan_日本
2042181,Japan_日本
7058117,Japan_日本
4241887,Japan_日本
1293995,Japan_日本
1298351,Japan_日本
3134345,Japan_日本
1865943,Japan_日本
3105588,Japan_日本
3626439,Japan_日本
2042593,Japan_日本
2042593,South Korea_韩国
1782964,Japan_日本
2357374,Japan_日本
1308010,Japan_日本
1507140,Japan_日本
6124043,Japan_日本
1297841,Japan_日本
1937132,Japan_日本
1299360,Japan_日本
1788431,Japan_日本
1306634,Japan_日本
24860410,Japan_日本
1294737,Japan_日本
5162334,Japan_日本
1295812,Japan_日本
3395437,Japan_日本
20284873,Japan_日本
3727661,Japan_日本
6535907,Japan_日本
1482297,Japan_日本
1303368,Japan_日本
20266428,Japan_日本
1303691,Japan_日本
1303453,Japan_日本
1788402,Japan_日本
1941880,Japan_日本
1908036,Japan_日本
1298870,Japan_日本
1796255,Japan_日本
21332449,Japan_日本
3811356,Japan_日本
1299809,Japan_日本
1294009,Japan_日本
1308379,Japan_日本
1870128,Japan_日本
2357302,Japan_日本
1303624,Japan_日本
1296534,Japan_日本
1296534,United States of America_美国
6101728,Japan_日本
2065047,Japan_日本
11510612,Japan_日本
2367213,Japan_日本
2042186,Japan_日本
2131640,Japan_日本
1432699,Japan_日本
10752478,Japan_日本
5285695,Japan_日本
20278502,Japan_日本
5285692,Japan_日本
1309079,Japan_日本
11606343,Japan_日本
2976072,Japan_日本
10567515,Japan_日本
4022138,Japan_日本
1756361,Japan_日本
25722131,Japan_日本
24843206,Japan_日本
4030411,Japan_日本
11534824,Japan_日本
11523496,Japan_日本
4135741,Japan_日本
1308543,Japan_日本
1294940,Japan_日本
5247058,Japan_日本
1401842,Japan_日本
6048738,Japan_日本
2042193,Japan_日本
20431537,Japan_日本
10540062,Japan_日本
10428239,Japan_日本
10796587,Japan_日本
4934988,Japan_日本
2042230,Japan_日本
1483808,Japan_日本
2383207,Japan_日本
1303073,Japan_日本
24702626,Japan_日本
1300193,Japan_日本
1309005,Japan_日本
1401843,Japan_日本
1427947,Japan_日本
26285780,Japan_日本
1762834,Japan_日本
6772974,Japan_日本
1482366,Japan_日本
1789492,Japan_日本
1308983,Japan_日本
2286133,Japan_日本
1307884,Japan_日本
1720137,Japan_日本
1306183,Japan_日本
1432779,Japan_日本
6424132,Japan_日本
6791706,Japan_日本
2042178,Japan_日本
1294413,Japan_日本
24872861,Japan_日本
1293107,Japan_日本
1389986,Japan_日本
1303110,Japan_日本
1900161,Japan_日本
1919906,Japan_日本
1459148,Japan_日本
3727658,Japan_日本
21263717,Japan_日本
1293663,Japan_日本
3154754,Japan_日本
1417073,Japan_日本
1421884,Japan_日本
3666923,Japan_日本
1962319,Japan_日本
1757374,Japan_日本
1900172,Japan_日本
2278795,Japan_日本
2042235,Japan_日本
1796778,Japan_日本
1308657,Japan_日本
1947265,Japan_日本
1300738,Japan_日本
24772957,Japan_日本
1478789,Japan_日本
3903715,Japan_日本
24875659,Japan_日本
25878911,Japan_日本
1298947,Japan_日本
1918027,Japan_日本
2042226,Japan_日本
1788094,Japan_日本
1299195,Japan_日本
1423035,Japan_日本
1306255,Japan_日本
1309222,Japan_日本
3077700,Japan_日本
26101258,Japan_日本
25870716,Japan_日本
2123782,Japan_日本
5915752,Japan_日本
1851683,Japan_日本
6402121,Japan_日本
5295974,Japan_日本
1306522,Japan_日本
2129170,Japan_日本
25713386,Japan_日本
3448362,Japan_日本
21320278,Japan_日本
1796007,Japan_日本
1442700,Japan_日本
1420088,Japan_日本
21359391,Japan_日本
1388176,Japan_日本
10756638,Japan_日本
1316589,Japan_日本
1440347,Japan_日本
1306069,Japan_日本
6795529,Japan_日本
6795529,United States of America_美国
19949257,Japan_日本
1308635,Japan_日本
24532099,Japan_日本
5379974,Japan_日本
1305324,Japan_日本
2359499,Japan_日本
1773614,Japan_日本
1964728,Japan_日本
2056650,Japan_日本
2056650,France_法国
4603531,Japan_日本
1306807,Japan_日本
2980431,Japan_日本
2980431,United States of America_美国
2153526,United States of America_美国
3006783,United States of America_美国
1947549,United States of America_美国
1939414,United States of America_美国
1939414,China_中国大陆
1441602,United States of America_美国
1441602,China_中国大陆
1441602,China_香港
4301181,United States of America_美国
1293173,United States of America_美国
1293173,United Kingdom_英国
1293173,Germany_德国
1293173,Japan_日本
1418190,United States of America_美国
1418190,United Kingdom_英国
1418190,Germany_德国
1418190,Czech Republic_捷克 Czech Republic
1418190,The Bahamas_巴哈马 Bahamas
3104794,United States of America_美国
1293167,United States of America_美国
1301345,United States of America_美国
2174535,United States of America_美国
1303139,France_法国
1303139,United States of America_美国
1308848,United States of America_美国
1300069,United States of America_美国
1300069,United Kingdom_英国
1300069,Germany_德国
1418189,United States of America_美国
1401535,United States of America_美国
1401535,United Kingdom_英国
6771529,Indonesia_印度尼西亚
6771529,United States of America_美国
7916027,United States of America_美国
7916027,France_法国
7916027,Canada_加拿大
4312428,United States of America_美国
1419974,France_法国
1419974,United States of America_美国
1819388,United States of America_美国
1849959,United States of America_美国
1297544,United States of America_美国
1292697,United States of America_美国
2132412,United States of America_美国
2223596,United States of America_美国
2223596,Czech Republic_捷克
3018122,France_法国
1293258,United States of America_美国
1293258,Germany_德国
1853176,United States of America_美国
3792816,China_香港
3792816,China_中国大陆
1937621,France_法国
1937621,United States of America_美国
1946882,United Kingdom_英国
1946882,United States of America_美国
3114109,France_法国
1294323,United States of America_美国
4830478,United States of America_美国
3074503,United States of America_美国
3074503,China_中国大陆
10535562,Indonesia_印度尼西亚
10535562,United States of America_美国
2147836,United States of America_美国
10743974,United States of America_美国
1293537,United States of America_美国
1293537,Germany_德国
1304608,United States of America_美国
1304608,Australia_澳大利亚
5028536,France_法国
1292624,United States of America_美国
1295229,United States of America_美国
3402101,United States of America_美国
3231740,United States of America_美国
1309116,United States of America_美国
1309116,United Kingdom_英国
1299837,United States of America_美国
3569911,United States of America_美国
3569911,Canada_加拿大
1607471,United States of America_美国
1307527,United Kingdom_英国
1307527,Germany_德国
1307527,Hungary_匈牙利
1307527,United States of America_美国
3262050,United States of America_美国
3024838,United States of America_美国
4156402,United States of America_美国
1306737,United States of America_美国
1947080,United States of America_美国
1300608,China_香港
3011574,United States of America_美国
1300537,United States of America_美国
4035906,France_法国
4035906,United States of America_美国
4035906,United Kingdom_英国
4035906,Germany_德国
1298586,United States of America_美国
1307657,United States of America_美国
1307657,Germany_德国
1307657,Japan_日本
1307657,United Kingdom_英国
1298120,United States of America_美国
3011459,United States of America_美国
3736637,China_中国大陆
3736637,China_香港
1304642,United States of America_美国
2010972,United States of America_美国
1296717,United States of America_美国
1997679,United States of America_美国
1997679,Germany_德国
11601131,United States of America_美国
6875647,United States of America_美国
1307043,China_香港
1482077,United States of America_美国
1482077,Australia_澳大利亚
1294114,China_香港
4146512,United States of America_美国
1294671,China_香港
1294671,China_中国大陆
1293317,United States of America_美国
1297003,United States of America_美国
2264715,United States of America_美国
2264715,Germany_德国
1302753,China_香港
1308751,United States of America_美国
1308751,United Kingdom_英国
1298189,United States of America_美国
1306894,United States of America_美国
1306894,Germany_德国
1422920,United States of America_美国
1299250,China_香港
3014957,United States of America_美国
3014957,Russia_俄罗斯
3148089,United States of America_美国
1440855,United States of America_美国
1440855,Germany_德国
1309136,Czech Republic_捷克
1309136,United States of America_美国
3041294,Germany_德国
3041294,France_法国
3041294,United States of America_美国
3041294,Canada_加拿大
2131654,United States of America_美国
3082452,China_香港
1422106,United States of America_美国
1422106,Germany_德国
1464563,China_中国大陆
3990098,United States of America_美国
1296693,China_香港
1299120,China_香港
1300361,United States of America_美国
1303773,United Kingdom_英国
1303773,United States of America_美国
1482911,United States of America_美国
1482911,France_法国
1482911,Australia_澳大利亚
1482911,Germany_德国
1482911,United Kingdom_英国
10487568,United Kingdom_英国
10487568,United States of America_美国
1947091,China_中国大陆
1947091,South Korea_韩国
1947091,China_香港
1293471,United States of America_美国
1307319,China_香港
3775167,United States of America_美国
3775167,Australia_澳大利亚
3077408,United States of America_美国
3179758,United States of America_美国
1308978,United States of America_美国
2284851,Brazil_巴西
2284851,United States of America_美国
2284851,Argentina_阿根廷
1305183,United States of America_美国
1296102,United States of America_美国
1293174,United Kingdom_英国
1293174,United States of America_美国
6041199,China_中国大陆
6041199,China_香港
6041199,United States of America_美国
6532822,Germany_德国
6532822,Canada_加拿大
6532822,United States of America_美国
6532822,France_法国
1293867,China_香港
1309209,United States of America_美国
4014405,United States of America_美国
1299247,United Kingdom_英国
1299247,United States of America_美国
4301285,United States of America_美国
3874981,China_香港
3874981,China_中国大陆
1428055,United States of America_美国
1292677,United Kingdom_英国
1292677,United States of America_美国
1428051,United States of America_美国
1309042,United States of America_美国
1308713,Thailand_泰国
1298635,United States of America_美国
1308851,United States of America_美国
1309103,United States of America_美国
1309103,Germany_德国
1297229,United States of America_美国
1304726,China_香港
1300399,United States of America_美国
1301434,United States of America_美国
1507151,United States of America_美国
1307917,United States of America_美国
3156117,United States of America_美国
3156117,United Kingdom_英国
3156117,Germany_德国
1395776,United States of America_美国
1292867,China_香港
1292867,Spain_西班牙
4326412,United States of America_美国
3824339,United States of America_美国
3808604,United States of America_美国
3808604,France_法国
1295746,China_香港
1299383,United States of America_美国
1296203,China_香港
1305067,United States of America_美国
1483239,United States of America_美国
1483239,Germany_德国
3157583,United States of America_美国
3742937,United States of America_美国
1310185,China_中国大陆
1310185,China_香港
4082544,China_中国大陆
3836070,United States of America_美国
1962508,China_香港
1305201,China_香港
1295106,China_香港
5157137,United States of America_美国
5151892,United States of America_美国
4824515,United States of America_美国
2038379,United States of America_美国
2997134,United States of America_美国
1297866,United States of America_美国
1297866,China_香港
1292843,China_香港
2132941,United States of America_美国
2132941,New Zealand_新西兰
1304091,China_香港
5327463,United States of America_美国
1302242,China_香港
1873750,United States of America_美国
4134631,China_香港
4134631,China_中国大陆
1918224,United States of America_美国
1918224,Thailand_泰国
5151891,United States of America_美国
1306610,Germany_德国
1306610,United States of America_美国
1306610,Belgium_比利时
1793909,United States of America_美国
1417555,Thailand_泰国
3238087,United Kingdom_英国
3238087,France_法国
3238087,United States of America_美国
3718323,Germany_德国
3718323,United States of America_美国
1296947,China_香港
1296947,United States of America_美国
1296947,Australia_澳大利亚
1296947,Russia_俄罗斯
1326208,United States of America_美国
1326208,Germany_德国
10794042,China_中国大陆
10794042,China_香港
4308001,United States of America_美国
3205571,United States of America_美国
1428177,United States of America_美国
1428177,Germany_德国
1293225,United States of America_美国
1293225,Germany_德国
3148013,United States of America_美国
3148013,China_香港
1364764,China_香港
1972698,United States of America_美国
1294991,China_香港
1307868,China_中国大陆
1307868,China_香港
1295547,China_香港
3041264,United States of America_美国
1307186,China_香港
3158432,United States of America_美国
1309211,France_法国
1309211,United States of America_美国
1309211,United Kingdom_英国
1303693,United States of America_美国
1295344,China_香港
2974273,United States of America_美国
2974273,United Kingdom_英国
1299502,China_香港
3170961,United States of America_美国
1308855,China_中国大陆
1308855,China_香港
5319819,China_中国大陆
5319819,China_香港
3012053,United States of America_美国
1793904,United States of America_美国
1307311,United States of America_美国
1307678,United States of America_美国
1307678,Mexico_墨西哥
1300265,China_香港
1300265,China_中国大陆
4319445,United States of America_美国
2160611,United States of America_美国
4323691,China_香港
4323691,China_中国大陆
1297517,China_香港
1297517,China_中国大陆
1308110,China_香港
1308110,United States of America_美国
3002820,China_香港
1297970,United States of America_美国
1297970,United Kingdom_英国
1302786,China_中国
1302786,China_香港
1302786,China_台湾
1302786,Japan_日本
3725320,United States of America_美国
6875611,United States of America_美国
1307354,United States of America_美国
1305686,United States of America_美国
1305686,Germany_德国
1293147,China_香港
1307463,United States of America_美国
2091015,United States of America_美国
1308912,China_香港
1308912,Japan_日本
1584750,United States of America_美国
1584750,Germany_德国
1584750,United Kingdom_英国
1584750,Canada_加拿大
1493481,Canada_加拿大
1493481,United Kingdom_英国
1493481,United States of America_美国
1299335,France_法国
1299335,United States of America_美国
1307384,United States of America_美国
2997155,China_香港
2997155,China_中国
1302705,China_中国大陆
1302705,China_香港
1302705,United States of America_美国
1297194,China_香港
1299048,China_香港
4301662,United States of America_美国
4301662,France_法国
1474185,United States of America_美国
1309020,United States of America_美国
1304854,United States of America_美国
1308753,United States of America_美国
1829654,United Kingdom_英国
1829654,France_法国
1829654,Germany_德国
1293353,United States of America_美国
1301509,United States of America_美国
3880545,United States of America_美国
1295253,United States of America_美国
2147854,United States of America_美国
2147854,Australia_澳大利亚
1307389,United Kingdom_英国
1307389,France_法国
1307389,United States of America_美国
4767216,United States of America_美国
4767216,France_法国
4767216,United Kingdom_英国
1295242,United States of America_美国
1295242,Germany_德国
1308776,United States of America_美国
10745405,United States of America_美国
3602084,United States of America_美国
2054026,United States of America_美国
2999913,United States of America_美国
2999913,United Kingdom_英国
1293135,United States of America_美国
4004715,United States of America_美国
4215790,United States of America_美国
2003389,United Kingdom_英国
2003389,United States of America_美国
2003389,Germany_德国
2003389,Netherlands_荷兰
7051900,United States of America_美国
2303163,United States of America_美国
4196227,United States of America_美国
5250583,China_中国大陆
5250583,China_香港
3071469,United States of America_美国
1294490,Botswana_博茨瓦纳
1294490,South Africa_南非
1294490,United States of America_美国
3011102,United States of America_美国
4062922,China_香港
1815638,United States of America_美国
1294829,United States of America_美国
3102668,United States of America_美国
3104798,United States of America_美国
1466897,United States of America_美国
1466897,Canada_加拿大
3804746,China_中国大陆
3804746,China_香港
1295318,United States of America_美国
2998253,United States of America_美国
3897667,China_中国大陆
6128003,United States of America_美国
6128003,Italy_意大利
6128003,Spain_西班牙
1294262,France_法国
1295340,United States of America_美国
2028585,United States of America_美国
1309084,United States of America_美国
1309084,Canada_加拿大
1307955,United States of America_美国
1509868,United States of America_美国
3026572,United Kingdom_英国
2338058,United States of America_美国
3259993,United States of America_美国
4078562,China_中国大陆
1309120,United States of America_美国
2279772,China_中国大陆
1760104,United Kingdom_英国
1760104,United States of America_美国
4312232,China_香港
1994876,United States of America_美国
2214140,China_中国大陆
1870044,United States of America_美国
1305068,United States of America_美国
1299981,United States of America_美国
1851906,United States of America_美国
10788846,China_香港
3072889,United States of America_美国
1292973,United Kingdom_英国
1292973,United States of America_美国
4728471,China_中国大陆
4728471,China_香港
2054024,United Kingdom_英国
2054024,United States of America_美国
2054024,Germany_德国
1972701,United States of America_美国
3244162,China_香港
3003137,United States of America_美国
1460996,China_香港
3927750,United States of America_美国
4132407,United States of America_美国
4132407,Germany_德国
5318665,China_香港
4707596,China_中国大陆
4707596,China_香港
1309047,United States of America_美国
1309047,Czech Republic_捷克
1296454,United States of America_美国
1416728,China_香港
10482125,United States of America_美国
1302271,France_法国
3927734,Australia_澳大利亚
3927734,United States of America_美国
3927734,Denmark_丹麦
1308620,United States of America_美国
1308620,Germany_德国
3268216,China_中国
3268216,China_香港
3250377,China_中国
3392569,United States of America_美国
1299952,United States of America_美国
3003836,United States of America_美国
3154909,United States of America_美国
1294948,United Kingdom_英国
1294948,United States of America_美国
2159331,United States of America_美国
2159331,Belgium_比利时
4100696,China_香港
4100696,China_中国大陆
4826330,United States of America_美国
5320600,United Kingdom_英国
5320600,United States of America_美国
5320600,United Arab Emirates_阿联酋
1307181,United States of America_美国
2988103,France_法国
1867332,United States of America_美国
1464338,China_香港
1765009,United States of America_美国
1308429,United States of America_美国
1308429,Germany_德国
1419416,China_香港
1428878,United States of America_美国
2251924,United Kingdom_英国
2251924,United States of America_美国
2251924,France_法国
1892510,United States of America_美国
3652302,United States of America_美国
11499033,India_印度
3263820,United States of America_美国
6788265,China_中国大陆
1291582,United States of America_美国
1937257,United Kingdom_英国
1937257,Canada_加拿大
1305713,China_香港
1306319,China_香港
1308927,China_香港
1308927,China_台湾
1929497,United States of America_美国
1929497,United Kingdom_英国
1929497,Canada_加拿大
1308987,United States of America_美国
1304038,United States of America_美国
1304038,Ireland_爱尔兰
1304038,United Kingdom_英国
3607666,China_中国
10546666,United States of America_美国
1307849,China_中国大陆
1307849,China_香港
1940867,China_中国大陆
3213173,United States of America_美国
1308991,Canada_加拿大
1308991,United States of America_美国
1950198,United States of America_美国
6768838,United States of America_美国
2368641,United States of America_美国
2132120,United States of America_美国
1292829,United States of America_美国
1400668,China_香港
4301278,United States of America_美国
3264229,United States of America_美国
1304282,China_中国大陆
1304282,China_香港
1295078,United States of America_美国
1292264,United Kingdom_英国
1292264,France_法国
1292264,United States of America_美国
1307747,China_香港
1308819,United Kingdom_英国
1308819,France_法国
1308819,Germany_德国
1308819,Ireland_爱尔兰
1308819,United States of America_美国
3563200,United States of America_美国
5967821,United States of America_美国
1949320,United States of America_美国
4735944,China_香港
4735944,China_中国大陆
